≪吉野家の新ブランド≫あげたて天兵衛　254号線富士見店,埼玉県富士見市針ヶ谷南通503-1,950
そば処吉野家　16号線岩槻店,埼玉県さいたま市岩槻区東町２‐６‐２１,900
そば処吉野家　30号線十日市店,岡山県岡山市北区奥田２‐４‐２８,900
そば処吉野家　412号線厚木林店,神奈川県厚木市林４‐２０‐３０,930
そば処吉野家　463号線ＢＰ和ヶ原店,埼玉県所沢市和ヶ原２‐２１６‐１,900
そば処吉野家　4号線古川栄町店,宮城県大崎市古川栄町６‐２５,800
そば処吉野家　4号線西那須野店,栃木県那須塩原市東三島３丁目６１‐２,880
そば処吉野家　４号線花巻中央店,岩手県花巻市里川口町２‐２,750
そば処吉野家　アリオ札幌店,北海道札幌市東区北７条東９丁目２番２０号,850
そば処吉野家　アリオ西新井店,東京都足立区西新井栄町１‐２０‐１,950
そば処吉野家　イーサイト高崎店,群馬県高崎市八島町２２２,880
そば処吉野家　イオンモール伊丹店,兵庫県伊丹市藤ノ木１‐１‐１イオン伊丹店３Ｆフードコート内,900
そば処吉野家　イオンモール羽生店,埼玉県羽生市川崎2-281-33Ｆフードコート内,950
そば処吉野家　イオンモール橿原店,奈良県橿原市曲川町７‐２０‐１イオン橿原店２Ｆフードコート内,900
そば処吉野家　イオンモール宮崎店,宮崎県宮崎市新別府町江口８６２‐１,800
そば処吉野家　イオンモール熊本店,熊本県上益城郡嘉島町大字上島字長池２２３２イオン熊本店２Ｆフードコート内,850
そば処吉野家　イオンモール広島府中店,広島県安芸郡府中町大須２‐１‐１イオン広島府中店３Ｆフードコート内,900
そば処吉野家　イオンモール川口前川店,埼玉県川口市前川１‐１‐１１イオン川口前川店１Ｆフードコート内,980
そば処吉野家　イオン具志川店,沖縄県うるま市前原幸崎原３０３番地,750
そば処吉野家　イオン南風原SC店,沖縄県島尻郡南風原町字宮平264,800
そば処吉野家　カインズホーム市原店,千葉県市原市更級３‐１‐１,870
そば処吉野家　ジョイフル本田宇都宮店,栃木県河内郡上三川町大字磯岡４２１‐１,900
そば処吉野家　ニトリモール東大阪店,大阪府東大阪市西岩田２‐３‐２５,900
そば処吉野家　ビバモール寝屋川店,大阪府寝屋川市寝屋南２‐２２‐１ビバモール寝屋川モール棟,860
そば処吉野家　伊勢崎宮子店,群馬県伊勢崎市宮子町３４５０,870
そば処吉野家　宇治槙島店,京都府宇治市槙島町一の坪３９,900
そば処吉野家　宇都宮宮の内店,栃木県宇都宮市宮の内３丁目１７７‐１,880
そば処吉野家　宇都宮今泉店,栃木県宇都宮市中今泉５‐３７‐４,900
そば処吉野家　掛川PA下り店,静岡県掛川市倉真字荒芝５９６８‐１,950
そば処吉野家　掛川PA上り店,静岡県掛川市倉真字籔ノ上７５０７‐１‐１,950
そば処吉野家　郡山さくら通り店,福島県郡山市虎丸９‐１５,850
そば処吉野家　弘前中央通り店,青森県弘前市北瓦ヶ町７‐１,750
そば処吉野家　甲府バイパス上町店,山梨県甲府市上町２１６２‐１,900
そば処吉野家　佐波川サービスエリア下り店,山口県防府市佐野台ヶ原４５２‐２,900
そば処吉野家　山形西バイパス店,山形県山形市西田２‐２４‐１,800
そば処吉野家　四軒家店,愛知県名古屋市守山区白山二丁目８０８番,900
そば処吉野家　秋田新国道店,秋田県秋田市八橋新川向１１‐４,780
そば処吉野家　新潟とやの店,新潟県新潟市中央区堀之内南１‐１６‐５５,800
そば処吉野家　仙台小鶴店,宮城県仙台市宮城野区小鶴３‐９,800
そば処吉野家　川越南大塚店,埼玉県川越市かし野台2丁目3番地7,900
そば処吉野家　足柄サービスエリア下り店,静岡県駿東郡小山町桑木字南ノ原596-5（東名高速道路足柄ＳＡ下り内）,1000
そば処吉野家　長津田店,神奈川県横浜市緑区長津田６‐１１‐２４,930
そば処吉野家　藤沢北口店,神奈川県藤沢市藤沢４８４‐４９,930
そば処吉野家　栃木大町店,栃木県栃木市大町１８‐１２,880
そば処吉野家　浜松住吉店,静岡県浜松市中区住吉２‐８‐２０,900
そば処吉野家　屏風山PA上り店,岐阜県瑞浪市土岐町字安高３２８２‐５,900
はなまるうどん・吉野家　2号線岩国店,山口県岩国市麻里布町7丁目12-8,850
はなまるうどん・吉野家　広島宇品店,広島県広島市南区宇品西3-8-36,950
はなまるうどん・吉野家・売店 尾張一宮PA上り店,愛知県一宮市丹陽町三ツ井,900
はなまるうどん・吉野家・売店 美合PA下り店,愛知県岡崎市市場町字御成箇３,900
ボートレース平和島店,東京都大田区平和島1-1-1,1000
吉野家 246号線荏田店※ドライブスルーあり,神奈川県横浜市青葉区荏田町420-3,1000
吉野家 495号線和白丘店,福岡県福岡市東区和白丘1丁目15-4,850
吉野家 9号線亀岡千代川店,京都府亀岡市千代川町高野林西田7-27,850
吉野家 COCOLO新潟店,新潟県新潟市中央区花園１-１-１,850
吉野家 TX流山おおたかの森店,千葉県流山市西初石6-182-3流山おおたかの森駅施設内,900
吉野家 フレスポ新発田店,新潟県新発田市富塚町3丁目地内,880
吉野家 永田町一丁目店,東京都千代田区永田町1-14本館西側付属,1100
吉野家 茅ヶ崎駅南口店,神奈川県茅ヶ崎市幸町２‐１０ジョイ茅ヶ崎・パート１,1000
吉野家 関内店,神奈川県横浜市中区真砂町3-32小泉ビル1F,1050
吉野家 菊川駅前店,東京都墨田区菊川2-6-13,1000
吉野家 戸田喜沢店,埼玉県戸田市喜沢1-23-1,1000
吉野家 護国寺店,東京都文京区音羽2-2-2,1050
吉野家 江坂駅東店,大阪府吹田市江坂町1-22-12江坂東急ﾋﾞﾙ壱番館1階,950
吉野家 甲賀水口店,滋賀県甲賀市水口町名坂818-1,860
吉野家 行徳新浜店,千葉県市川市新浜1-2-5,1000
吉野家 産業道路さいたま上木崎店,埼玉県さいたま市浦和区上木崎４丁目１２‐１２,950
吉野家 守山松川橋店,愛知県名古屋市守山区白沢町1,900
吉野家 小牧岩崎店,愛知県小牧市岩崎5丁目195-1,900
吉野家 須磨パティオ店,兵庫県神戸市須磨区中落合2丁目2-1,860
吉野家 晴海トリトンスクエア店,東京都中央区晴海1-8-16晴海アイランドトリトンコレクションフードコート区画NO5,1100
吉野家 仙台イービーンズ店,宮城県仙台市青葉区中央4丁目1-1,850
吉野家 千早東店,福岡県福岡市東区若宮5-25-19,850
吉野家 川口上青木店,埼玉県川口市上青木1-5-6,950
吉野家 川崎競輪場店,神奈川県川崎市川崎区富士見2-1-6,1050
吉野家 前橋小相木店,群馬県前橋市小相木字堰向279-1、280-1,870
吉野家 足立保木間店,東京都足立区保木間1-27-1,1000
吉野家 大阪駅前第3ビル店,大阪府大阪市北区梅田1丁目1番3,1000
吉野家 大手町一丁目店,東京都千代田区大手町1丁目3番4号気象庁本庁舎1階喫茶区画,1100
吉野家 大田原美原店,栃木県大田原市美原1丁目7-25,880
吉野家 中和幹線奈良広陵町店,奈良県北葛城郡広陵町大塚905-1,850
吉野家 鶴瀬駅前店,埼玉県富士見市鶴瀬東１丁目１１-１６,920
吉野家 東久留米下里店,東京都東久留米市下里1-10-4,950
吉野家 東小金井駅前店,東京都小金井市梶野町5-144-5,950
吉野家 東中野駅前店,東京都中野区東中野4-5-14,1050
吉野家 入谷店,東京都台東区入谷１‐６‐６,1000
吉野家 福井大手店,福井県福井市大手１丁目２‐１８,900
吉野家 福岡空港店,福岡県福岡市博多区下臼井７７８‐１,900
吉野家　102号線弘前高田店,青森県弘前市高田５丁目２番,750
吉野家　105号線由利本荘店,秋田県由利本荘市一番堰１５５‐１,780
吉野家　10号線延岡店,宮崎県延岡市別府町３７２３‐１,780
吉野家　10号線都城店,宮崎県都城市平江町５６‐１‐２,800
吉野家　10号線別府店,大分県別府市汐見町７‐３６,780
吉野家　10号線片野店,福岡県北九州市小倉北区片野２‐２１‐３０,850
吉野家　118号線会津若松南店,福島県会津若松市西栄町３２２番,800
吉野家　11号線丸亀店,香川県丸亀市山北原窪４５‐１,900
吉野家　11号線国分寺店,香川県高松市国分寺町新居１３５４‐３,900
吉野家　11号線松山久米店,愛媛県松山市北久米町９７３‐５,850
吉野家　11号線川内店,徳島県徳島市川内町鶴島１０７‐１,820
吉野家　121号線鹿沼店,栃木県鹿沼市茂呂１０５９‐６,880
吉野家　121号線米沢店,山形県米沢市徳町１６４‐５,800
吉野家　122号線石神店,埼玉県川口市石神６８５‐１,950
吉野家　122号線川口店,埼玉県川口市朝日１‐８‐６,1000
吉野家　123号線茨城大学前店,茨城県水戸市堀町１０６６‐１,850
吉野家　124号線鹿嶋店,茨城県鹿嶋市宮中１９７０‐１,850
吉野家　124号線神栖店,茨城県神栖市大野原１‐６‐３,850
吉野家　125号線加須インター店,埼玉県加須市多門寺７７‐１,920
吉野家　125号線栗橋店,埼玉県久喜市栗橋町東５‐１０‐１４,900
吉野家　125号線古河店,茨城県古河市西牛谷１０１７‐５,900
吉野家　126号線東金店,千葉県東金市南上宿５丁目３８‐３０,900
吉野家　128号線茂原店,千葉県茂原市長尾字芝向２５０２番地,950
吉野家　129号線上溝店,神奈川県相模原市中央区上溝２３８０‐６,950
吉野家　12号線岩見沢店,北海道岩見沢市日の出町８‐２０,850
吉野家　12号線厚別東店,北海道札幌市厚別区厚別東４条３丁目２４‐７１,850
吉野家　134号線江ノ島店,神奈川県鎌倉市腰越３丁目４番３号,1000
吉野家　135号線伊東店,静岡県伊東市静海町６１８‐３４,950
吉野家　136号線伊豆長岡店,静岡県伊豆の国市南條２１１‐４他１０筆（地番）,900
吉野家　136号線函南店,静岡県田方郡函南町塚本１４２‐１,900
吉野家　139号線富士伝法店,静岡県富士市伝法１‐２３７９‐１,950
吉野家　13号線横手店,秋田県横手市前郷字下横山５２‐１,810
吉野家　13号線秋田川尻若葉町店,秋田県秋田市川尻若葉町５‐２０,780
吉野家　13号線福島西バイパス店,福島県福島市北中央１丁目１‐１,850
吉野家　140号線花園インター店,埼玉県深谷市小前田４７６‐３,930
吉野家　140号線秩父店,埼玉県秩父市中宮地町４‐２４,900
吉野家　141号線佐久平店,長野県佐久市佐久平駅南１９‐１,850
吉野家　14号線篠崎店,東京都江戸川区篠崎町７‐２２‐１８,960
吉野家　14号線西小松川店,東京都江戸川区西小松川町３７‐５,980
吉野家　14号線登戸店,千葉県千葉市中央区登戸２‐３‐８,950
吉野家　14号線幕張店,千葉県千葉市花見川区幕張町１‐７７８０‐１,1000
吉野家　150号線焼津店,静岡県焼津市八楠４‐３‐１１,900
吉野家　151号線豊川店,愛知県豊川市東豊町５‐２,900
吉野家　153号線和合店,愛知県愛知郡東郷町大字和合字牛廻間１６６‐１,1000
吉野家　155号線刈谷店,愛知県刈谷市新富町３‐４１１,930
吉野家　155号線常滑店,愛知県常滑市錦町１‐４５,900
吉野家　155号線新舞子店,愛知県知多市新舞子大字大口206番地7,900
吉野家　155号線大府店,愛知県大府市吉田町半ノ木８９‐３,900
吉野家　156号線芥見店,岐阜県岐阜市芥見長山２‐１１８‐１,900
吉野家　156号線砺波店,富山県砺波市太郎丸３‐９４,900
吉野家　161号線新堅田店,滋賀県大津市本堅田５丁目２２‐３３,850
吉野家　163号線生駒店,奈良県生駒市北田原町２４７６‐１８,880
吉野家　163号線門真店,大阪府門真市寿町２１‐３０,900
吉野家　165号線名張店,三重県名張市夏見坊垣３２２２‐２,900
吉野家　168号線香芝店,奈良県香芝市上中７４５‐１,850
