850
850
880
850
850
800
800
850
850
850
800
850
NA
920
920
920
920
870
920
920
920
920
880
900
920
880
880
880
880
880
880
1000
900
900
880
880
880
900
900
900
900
920
880
880
880
880
880
880
900
900
900
900
880
880
